        0.530461       -0.052179       10.285485     -167.853597        0.000000        0.000000        0.000000
        0.532440       -0.032255        9.846120     -276.098997        0.000000        0.000000        0.000000
        0.534420       -0.013408        9.197648     -379.144687        0.000000        0.000000        0.000000
        0.536399        0.003960        8.352237     -475.094546        0.000000        0.000000        0.000000
        0.538378        0.019476        7.325679     -562.182764        0.000000        0.000000        0.000000
        0.540358        0.032800        6.137101     -638.806254        0.000000        0.000000        0.000000
        0.542337        0.043632        4.808613     -703.554091        0.000000        0.000000        0.000000
        0.544316        0.051721        3.364901     -755.233409        0.000000        0.000000        0.000000
        0.546296        0.056865        1.832775     -792.891305        0.000000        0.000000        0.000000
        0.548275        0.058917        0.240676     -815.832330        0.000000        0.000000        0.000000
        0.550254        0.057788       -1.381845     -823.631263        0.000000        0.000000        0.000000
        0.552234        0.053447       -3.004672     -816.140913        0.000000        0.000000        0.000000
        0.554213        0.045923       -4.597673     -793.494826        0.000000        0.000000        0.000000
        0.556192        0.035305       -6.131259     -756.104833        0.000000        0.000000        0.000000
        0.558172        0.021738       -7.576922     -704.653491        0.000000        0.000000        0.000000
        0.560151        0.005424       -8.907760     -640.081554        0.000000        0.000000        0.000000
        0.562130       -0.013386      -10.098974     -563.570703        0.000000        0.000000        0.000000
        0.564110       -0.034394      -11.128318     -476.521854        0.000000        0.000000        0.000000
        0.566089       -0.057260      -11.976512     -380.529441        0.000000        0.000000        0.000000
        0.568068       -0.081610      -12.627595     -277.352147        0.000000        0.000000        0.000000
        0.570048       -0.107041      -13.069216     -168.880615        0.000000        0.000000        0.000000
        0.572027       -0.133131      -13.292864      -57.102745        0.000000        0.000000        0.000000
        0.574006       -0.159443      -13.294022       55.932800        0.000000        0.000000        0.000000
        0.575986       -0.185537      -13.072251      168.154207        0.000000        0.000000        0.000000
        0.577965       -0.210975      -12.631198      277.504541        0.000000        0.000000        0.000000
        0.579944       -0.235330      -11.978529      381.979511        0.000000        0.000000        0.000000
        0.581924       -0.258196      -11.125790      479.664258        0.000000        0.000000        0.000000
        0.583903       -0.279190      -10.088191      568.768515        0.000000        0.000000        0.000000
        0.585882       -0.297967       -8.884334      647.659464        0.000000        0.000000        0.000000
        0.587862       -0.314217       -7.535864      714.891719        0.000000        0.000000        0.000000
        0.589841       -0.327680       -6.067076      769.233852        0.000000        0.000000        0.000000
        0.591820       -0.338142       -4.504468      809.691005        0.000000        0.000000        0.000000
        0.593799       -0.345446       -2.876255      835.523150        0.000000        0.000000        0.000000
        0.595779       -0.349492       -1.211853      846.258674        0.000000        0.000000        0.000000
        0.597758       -0.350238        0.458665      841.703035        0.000000        0.000000        0.000000
        0.599737       -0.347700        2.105118      821.942337        0.000000        0.000000        0.000000
        0.601717       -0.341958        3.697771      787.341744        0.000000        0.000000        0.000000
        0.603696       -0.333144        5.207883      738.538778        0.000000        0.000000        0.000000
        0.605675       -0.321450        6.608231      676.431612        0.000000        0.000000        0.000000
        0.607655       -0.307118        7.873612      602.162584        0.000000        0.000000        0.000000
        0.609634       -0.290437        8.981305      517.097222        0.000000        0.000000        0.000000
        0.611613       -0.271739        9.911488      422.799176        0.000000        0.000000        0.000000
        0.613593       -0.251393       10.647603      321.001513        0.000000        0.000000        0.000000
        0.615572       -0.229794       11.176655      213.574897        0.000000        0.000000        0.000000
        0.617551       -0.207362       11.489456      102.493250        0.000000        0.000000        0.000000
        0.619531       -0.184530       11.580793      -10.202491        0.000000        0.000000        0.000000
        0.621510       -0.161738       11.449520     -122.441836        0.000000        0.000000        0.000000
        0.623489       -0.139423       11.098580     -232.162757        0.000000        0.000000        0.000000
        0.625469       -0.118013       10.534953     -337.349545        0.000000        0.000000        0.000000
        0.627448       -0.097918        9.769526     -436.069812        0.000000        0.000000        0.000000
        0.629427       -0.079524        8.816894     -526.509967        0.000000        0.000000        0.000000
        0.631407       -0.063183        7.695089     -607.008512        0.000000        0.000000        0.000000
        0.633386       -0.049208        6.425254     -676.086546        0.000000        0.000000        0.000000
        0.635365       -0.037870        5.031249     -732.474910        0.000000        0.000000        0.000000
        0.637345       -0.029388        3.539216     -775.137492        0.000000        0.000000        0.000000
        0.639324       -0.023929        1.977100     -803.290247        0.000000        0.000000        0.000000
        0.641303       -0.021602        0.374133     -816.415589        0.000000        0.000000        0.000000
        0.643283       -0.022459       -1.239703     -814.271896        0.000000        0.000000        0.000000
        0.645262       -0.026490       -2.834223     -796.897944        0.000000        0.000000        0.000000
        0.647241       -0.033630       -4.379596     -764.612195        0.000000        0.000000        0.000000
        0.649221       -0.043751       -5.846893     -718.006954        0.000000        0.000000        0.000000
        0.651200       -0.056671       -7.208618     -657.937491        0.000000        0.000000        0.000000
        0.653179       -0.072157       -8.439212     -585.506343        0.000000        0.000000        0.000000
        0.655159       -0.089926       -9.515523     -502.043073        0.000000        0.000000        0.000000
        0.657138       -0.109653      -10.417230     -409.079859        0.000000        0.000000        0.000000
        0.659117       -0.130975      -11.127220     -308.323370        0.000000        0.000000        0.000000
        0.661097       -0.153499      -11.631896     -201.623433        0.000000        0.000000        0.000000
        0.663076       -0.176809      -11.921436      -90.939073        0.000000        0.000000        0.000000
        0.665055       -0.200473      -11.989962       21.697454        0.000000        0.000000        0.000000
        0.667035       -0.224053      -11.835658      134.217962        0.000000        0.000000        0.000000
